Grapheme	IPA
phy	pʰj
ph	pʰ
th	tʰ
kh	kʰ
tsh	tsʰ
sy	ɕ
qh	qʰ
ny	ɲ
by	bj
sh	ɕ
ng	ŋ
ya	ja
zh	ʑ
ky	kj
